product_id,sku,name,category_mn,category_code,gender,season,age_min_years,age_max_years,size_label,height_min_cm,height_max_cm,weight_min_kg,weight_max_kg,color,brand,material,price_mnt,stock_qty,stock_status,description_mn
1363,KID-VES-86-1363,Fivebaby жилет 86,жилет,vest,охин,зун,2,3.39,86,84.6,91.3,10.7,13.5,улаан,Fivebaby,ус нэвтэрдэггүй даавуу,33200,14,байгаа,улаан өнгийн охин хүүхдийн жилет – өдөр тутмын эдэлгээ даахуйц
1364,KID-VES-104-1364,TinyBear жилет 104,жилет,vest,unisex,өвөл,5,5.92,104,103.7,110.2,17.4,20.8,минт ногоон,TinyBear,ус нэвтэрдэггүй даавуу,28400,5,байгаа,минт ногоон өнгийн unisex хүүхдийн жилет – дулаан доторлогоотой
1365,KID-PAN-140-1365,OshKosh өмд 140,өмд,pants,хүү,хавар,11,11.91,140,141.2,145.7,32.7,44.9,индиго,OshKosh,хөвөн + полиэстер,28700,23,байгаа,индиго өнгийн хүү хүүхдийн өмд
1366,KID-BOD-116-1366,MiniStep onesie 116,onesie,bodysuit,хүү,намар,7,8.05,116,118.0,122.7,22.0,28.3,хөх,MiniStep,ус нэвтэрдэггүй даавуу,29500,16,байгаа,хөх өнгийн хүү хүүхдийн onesie – өдөр тутмын эдэлгээ даахуйц
1367,KID-LEG-146-1367,Next Kids тирко 146,тирко,leggings,unisex,хавар,11,13.45,146,146.3,152.9,36.4,50.0,шар,Next Kids,хөвөн + полиэстер,29500,28,байгаа,шар өнгийн unisex хүүхдийн тирко
1368,KID-OUT-92-1368,Uniqlo Kids куртик 92,куртик,outerwear,хүү,намар,2,4.16,92,92.6,96.8,13.4,16.1,улаан,Uniqlo Kids,ус нэвтэрдэггүй даавуу,92700,25,байгаа,улаан өнгийн хүү хүүхдийн куртик – өдөр тутмын эдэлгээ даахуйц
1369,KID-SLE-62-1369,Mothercare пижама 62,пижама,sleepwear,хүү,өвөл,0,1.12,62,59.2,66.9,3.8,7.2,нойтон цас,Mothercare,органик хөвөн,38800,17,байгаа,"нойтон цас өнгийн хүү хүүхдийн пижама – дулаан доторлогоотой, арьсанд ээлтэй органик материалтай"
1370,KID-SKI-92-1370,OshKosh юбка 92,юбка,skirt,охин,all-season,3,4.89,92,91.8,97.5,13.4,16.5,далайн цэнхэр,OshKosh,100% хөвөн,22700,11,байгаа,далайн цэнхэр өнгийн охин хүүхдийн юбка
1371,KID-VES-56-1371,BabyStar жилет 56,жилет,vest,охин,өвөл,0,0.91,56,49.4,58.0,3.3,4.6,индиго,BabyStar,ноосон холимог,32300,4,байгаа,индиго өнгийн охин хүүхдийн жилет – дулаан доторлогоотой
1372,KID-VES-152-1372,Uniqlo Kids жилет 152,жилет,vest,охин,хавар,13,14,152,153.7,157.2,39.6,55.1,крем,Uniqlo Kids,ноосон холимог,38500,24,байгаа,крем өнгийн охин хүүхдийн жилет
1373,KID-TSH-110-1373,Mothercare футболка 110,футболка,tshirt,unisex,намар,6,7.7,110,111.3,115.6,19.5,24.3,шар,Mothercare,флис доторлогоотой,24300,17,байгаа,шар өнгийн unisex хүүхдийн футболка – өдөр тутмын эдэлгээ даахуйц
1374,KID-SLE-128-1374,Zara Kids пижама 128,пижама,sleepwear,хүү,намар,9,10.96,128,128.8,133.9,28.4,36.1,нойтон цас,Zara Kids,100% хөвөн,33400,19,байгаа,нойтон цас өнгийн хүү хүүхдийн пижама
1375,KID-OUT-122-1375,Next Kids куртик 122,куртик,outerwear,охин,хавар,8,9.39,122,122.4,128.1,25.5,32.1,хөх,Next Kids,флис доторлогоотой,113000,22,байгаа,хөх өнгийн охин хүүхдийн куртик
1376,KID-OUT-152-1376,H&M Kids куртик 152,куртик,outerwear,unisex,all-season,13,14,152,153.6,157.7,40.1,55.2,крем,H&M Kids,100% хөвөн,104400,19,байгаа,крем өнгийн unisex хүүхдийн куртик
1377,KID-SLE-110-1377,Zara Kids пижама 110,пижама,sleepwear,охин,намар,6,7.52,110,110.8,116.7,19.2,24.5,тэнгэрийн хөх,Zara Kids,ус нэвтэрдэггүй даавуу,37200,14,байгаа,тэнгэрийн хөх өнгийн охин хүүхдийн пижама
1378,KID-BOD-98-1378,TinyBear onesie 98,onesie,bodysuit,unisex,өвөл,4,4.62,98,99.0,102.9,14.9,18.0,шар,TinyBear,флис доторлогоотой,20000,14,байгаа,шар өнгийн unisex хүүхдийн onesie – дулаан доторлогоотой
1379,KID-SLE-68-1379,MiniStep пижама 68,пижама,sleepwear,unisex,өвөл,0,1.97,68,67.1,72.1,5.6,8.8,улаан,MiniStep,хөвөн + полиэстер,37900,22,байгаа,улаан өнгийн unisex хүүхдийн пижама – дулаан доторлогоотой
1380,KID-VES-92-1380,Fivebaby жилет 92,жилет,vest,unisex,зун,3,3.52,92,92.2,96.6,13.3,16.3,дарс улаан,Fivebaby,100% хөвөн,37600,3,байгаа,дарс улаан өнгийн unisex хүүхдийн жилет
1381,KID-BOD-146-1381,BabyStar onesie 146,onesie,bodysuit,охин,намар,12,13.74,146,147.2,151.5,35.7,50.1,крем,BabyStar,ус нэвтэрдэггүй даавуу,19600,9,байгаа,крем өнгийн охин хүүхдийн onesie
1382,KID-TOP-74-1382,GAP Kids цамц 74,цамц,top,unisex,намар,1,2.62,74,72.2,78.9,7.7,10.7,далайн цэнхэр,GAP Kids,хөвөн + полиэстер,22000,28,байгаа,далайн цэнхэр өнгийн unisex хүүхдийн цамц
1383,KID-OVE-74-1383,Mothercare комбинзон 74,комбинзон,overall,unisex,намар,0.3,2.15,74,73.6,77.9,7.8,10.9,цамрай ягаан,Mothercare,ус нэвтэрдэггүй даавуу,52700,8,байгаа,цамрай ягаан өнгийн unisex хүүхдийн комбинзон
1384,KID-BOD-122-1384,Nike Kids onesie 122,onesie,bodysuit,хүү,all-season,8,9.23,122,122.8,128.8,24.8,31.9,индиго,Nike Kids,ноосон холимог,21000,20,байгаа,индиго өнгийн хүү хүүхдийн onesie – өдөр тутмын эдэлгээ даахуйц
1385,KID-VES-140-1385,Carter's жилет 140,жилет,vest,хүү,хавар,11,12.04,140,141.9,146.5,32.7,44.7,голт бор,Carter's,флис доторлогоотой,40600,21,байгаа,голт бор өнгийн хүү хүүхдийн жилет
1386,KID-SET-122-1386,MiniStep костюм 122,костюм,set,хүү,намар,7,9.42,122,122.7,128.3,25.1,32.2,ногоон,MiniStep,органик хөвөн,57300,28,байгаа,ногоон өнгийн хүү хүүхдийн костюм – арьсанд ээлтэй органик материалтай
1387,KID-VES-98-1387,BabyStar жилет 98,жилет,vest,охин,намар,4,5.12,98,98.8,103.5,14.8,17.9,далайн цэнхэр,BabyStar,хөвөн + полиэстер,36300,11,байгаа,далайн цэнхэр өнгийн охин хүүхдийн жилет
1388,KID-DRE-104-1388,Zara Kids даашинз 104,даашинз,dress,хүү,all-season,5,5.57,104,103.4,110.6,17.5,21.1,улбар шар,Zara Kids,100% хөвөн,28700,11,байгаа,улбар шар өнгийн хүү хүүхдийн даашинз
1389,KID-BOD-140-1389,BabyStar onesie 140,onesie,bodysuit,охин,зун,11,11.54,140,140.7,145.6,32.8,44.9,далайн цэнхэр,BabyStar,ус нэвтэрдэггүй даавуу,28500,21,байгаа,далайн цэнхэр өнгийн охин хүүхдийн onesie
1390,KID-LEG-116-1390,SoftHug тирко 116,тирко,leggings,unisex,намар,7,8.72,116,117.5,121.1,21.5,28.4,нойтон цас,SoftHug,хөвөн + полиэстер,25900,0,дууссан,нойтон цас өнгийн unisex хүүхдийн тирко – өдөр тутмын эдэлгээ даахуйц
1391,KID-TSH-56-1391,RainbowCub футболка 56,футболка,tshirt,unisex,өвөл,0,0.8,56,50.6,58.5,2.8,4.5,хар,RainbowCub,органик хөвөн,23800,24,байгаа,"хар өнгийн unisex хүүхдийн футболка – дулаан доторлогоотой, арьсанд ээлтэй органик материалтай"
1392,KID-VES-104-1392,HappyCloud жилет 104,жилет,vest,охин,өвөл,4,6.37,104,103.9,110.4,17.1,20.7,голт бор,HappyCloud,ус нэвтэрдэггүй даавуу,33700,16,байгаа,голт бор өнгийн охин хүүхдийн жилет – дулаан доторлогоотой
1393,KID-LEG-56-1393,Mothercare тирко 56,тирко,leggings,хүү,зун,0,0.59,56,50.9,57.3,3.0,5.4,саарал,Mothercare,хөвөн + полиэстер,26000,16,байгаа,саарал өнгийн хүү хүүхдийн тирко – өдөр тутмын эдэлгээ даахуйц
1394,KID-BOD-92-1394,Fivebaby onesie 92,onesie,bodysuit,unisex,зун,3,4.53,92,91.4,97.3,12.5,16.3,индиго,Fivebaby,хөвөн + полиэстер,29800,7,байгаа,индиго өнгийн unisex хүүхдийн onesie
1395,KID-VES-104-1395,Next Kids жилет 104,жилет,vest,охин,өвөл,5,6.2,104,104.2,110.4,17.2,20.7,индиго,Next Kids,органик хөвөн,40400,24,байгаа,"индиго өнгийн охин хүүхдийн жилет – дулаан доторлогоотой, арьсанд ээлтэй органик материалтай"
1396,KID-BOD-122-1396,TinyBear onesie 122,onesie,bodysuit,unisex,хавар,8,9.54,122,123.8,127.6,24.7,31.9,улбар шар,TinyBear,хөвөн + полиэстер,28000,20,байгаа,улбар шар өнгийн unisex хүүхдийн onesie – өдөр тутмын эдэлгээ даахуйц
1397,KID-LEG-146-1397,HappyCloud тирко 146,тирко,leggings,unisex,өвөл,12,13.48,146,147.1,151.2,36.1,49.5,индиго,HappyCloud,100% хөвөн,30500,18,байгаа,индиго өнгийн unisex хүүхдийн тирко – дулаан доторлогоотой
1398,KID-OUT-122-1398,LittleFox куртик 122,куртик,outerwear,хүү,өвөл,8,8.85,122,122.4,127.1,24.6,32.2,шар,LittleFox,ус нэвтэрдэггүй даавуу,88800,6,байгаа,"шар өнгийн хүү хүүхдийн куртик – дулаан доторлогоотой, өдөр тутмын эдэлгээ даахуйц"
1399,KID-SLE-146-1399,LittleFox пижама 146,пижама,sleepwear,хүү,өвөл,12,13.3,146,146.5,151.4,36.0,50.3,хөх,LittleFox,ноосон холимог,26900,1,байгаа,хөх өнгийн хүү хүүхдийн пижама – дулаан доторлогоотой
1400,KID-BOD-152-1400,SoftHug onesie 152,onesie,bodysuit,хүү,зун,13,14,152,153.4,157.3,40.0,55.0,саарал,SoftHug,хөвөн + полиэстер,24800,18,байгаа,саарал өнгийн хүү хүүхдийн onesie
1401,KID-OVE-68-1401,MongolKids комбинзон 68,комбинзон,overall,охин,хавар,0,1.5,68,67.5,72.7,6.2,8.7,далайн цэнхэр,MongolKids,флис доторлогоотой,46000,8,байгаа,далайн цэнхэр өнгийн охин хүүхдийн комбинзон
1402,KID-TOP-140-1402,OshKosh цамц 140,цамц,top,unisex,намар,11,12.59,140,140.1,145.7,33.2,44.6,лаванда,OshKosh,100% хөвөн,21300,0,дууссан,лаванда өнгийн unisex хүүхдийн цамц
1403,KID-TOP-146-1403,RainbowCub цамц 146,цамц,top,unisex,all-season,12,13.97,146,147.5,152.1,36.5,50.0,цагаан,RainbowCub,100% хөвөн,30800,17,байгаа,цагаан өнгийн unisex хүүхдийн цамц
1404,KID-DRE-74-1404,Fivebaby даашинз 74,даашинз,dress,unisex,өвөл,0.3,2.64,74,72.7,78.5,8.1,11.4,хөх,Fivebaby,хөвөн + полиэстер,39700,13,байгаа,хөх өнгийн unisex хүүхдийн даашинз – дулаан доторлогоотой
1405,KID-SLE-122-1405,RainbowCub пижама 122,пижама,sleepwear,охин,зун,8,9.66,122,124.0,127.2,24.8,31.8,крем,RainbowCub,органик хөвөн,24700,14,байгаа,крем өнгийн охин хүүхдийн пижама – арьсанд ээлтэй органик материалтай
1406,KID-BOD-56-1406,H&M Kids onesie 56,onesie,bodysuit,хүү,хавар,0.0,0.61,56,50.3,57.4,3.2,5.1,тэнгэрийн хөх,H&M Kids,органик хөвөн,25600,15,байгаа,"тэнгэрийн хөх өнгийн хүү хүүхдийн onesie – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
1407,KID-SKI-110-1407,LittleFox юбка 110,юбка,skirt,unisex,намар,6,7.95,110,110.2,116.0,18.9,24.5,хөх,LittleFox,флис доторлогоотой,23900,4,байгаа,хөх өнгийн unisex хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
1408,KID-TSH-104-1408,LittleFox футболка 104,футболка,tshirt,хүү,хавар,4,6.0,104,104.3,109.3,16.6,21.0,тэнгэрийн хөх,LittleFox,100% хөвөн,21700,7,байгаа,тэнгэрийн хөх өнгийн хүү хүүхдийн футболка – өдөр тутмын эдэлгээ даахуйц
1409,KID-TOP-62-1409,SoftHug цамц 62,цамц,top,хүү,өвөл,0,1.14,62,59.5,65.2,3.7,6.7,минт ногоон,SoftHug,100% хөвөн,23400,21,байгаа,минт ногоон өнгийн хүү хүүхдийн цамц – дулаан доторлогоотой
1410,KID-TSH-104-1410,Zara Kids футболка 104,футболка,tshirt,охин,зун,4,6.04,104,103.8,110.9,16.6,21.2,цагаан,Zara Kids,ус нэвтэрдэггүй даавуу,21700,14,байгаа,цагаан өнгийн охин хүүхдийн футболка
1411,KID-OUT-152-1411,Fivebaby куртик 152,куртик,outerwear,хүү,хавар,13,13.9,152,153.5,157.6,39.7,54.7,цагаан,Fivebaby,органик хөвөн,109200,24,байгаа,цагаан өнгийн хүү хүүхдийн куртик – арьсанд ээлтэй органик материалтай
1412,KID-SKI-146-1412,HappyCloud юбка 146,юбка,skirt,unisex,зун,12,12.87,146,147.7,151.3,36.2,49.9,улаан,HappyCloud,хөвөн + полиэстер,21300,9,байгаа,улаан өнгийн unisex хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
1413,KID-OUT-68-1413,LittleFox куртик 68,куртик,outerwear,unisex,өвөл,0,2.04,68,66.5,73.0,6.2,9.0,минт ногоон,LittleFox,флис доторлогоотой,81600,5,байгаа,минт ногоон өнгийн unisex хүүхдийн куртик – дулаан доторлогоотой
